item_begin	object_id=17	object_name=[wooden_arrow]	drop_type=0	drop_anim_type=3	drop_radius=8.4	drop_height=4	drop_mesh={[dropitems.drop_quiver_m00]}	drop_texture={[dropitemstex.drop_quiver_t00]}	icon={[icon.etc_wooden_quiver_i00]}	mesh={[LineageWeapons.wooden_arrow_m00_et]}	texture={[LineageWeaponsTex.wooden_arrow_t00_et]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_branch]	equip_sound=[none]	etcitem_type=arrow	weight=6	consume_type=consume_type_stackable	material_type=wood	crystal_type=none	durability=0	item_end
item_begin	object_id=3461	object_name=[q_loot_18]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_statue_of_einhasad_bronze_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=none	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3462	object_name=[q_loot_19]	drop_type=0	drop_anim_type=3	drop_radius=3.3	drop_height=5	drop_mesh={[dropitems.drop_piece_of_metal_m00]}	drop_texture={[dropitemstex.drop_piece_of_metal_t00]}	icon={[icon.etc_plate_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_lamp]	equip_sound=[none]	etcitem_type=none	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3463	object_name=[q_loot_20]	drop_type=0	drop_anim_type=3	drop_radius=3.3	drop_height=5	drop_mesh={[dropitems.drop_piece_of_metal_m00]}	drop_texture={[dropitemstex.drop_piece_of_metal_t00]}	icon={[icon.etc_plate_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_lamp]	equip_sound=[none]	etcitem_type=none	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3464	object_name=[q_loot_21]	drop_type=0	drop_anim_type=3	drop_radius=3.3	drop_height=5	drop_mesh={[dropitems.drop_piece_of_metal_m00]}	drop_texture={[dropitemstex.drop_piece_of_metal_t00]}	icon={[icon.etc_plate_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_lamp]	equip_sound=[none]	etcitem_type=none	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3465	object_name=[q_loot_22]	drop_type=0	drop_anim_type=3	drop_radius=3.3	drop_height=5	drop_mesh={[dropitems.drop_piece_of_metal_m00]}	drop_texture={[dropitemstex.drop_piece_of_metal_t00]}	icon={[icon.etc_plate_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_lamp]	equip_sound=[none]	etcitem_type=none	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3466	object_name=[q_loot_23]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_ancient_tablet_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=none	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3467	object_name=[q_wish_potion]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_lesser_potion_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=none	weight=60	consume_type=consume_type_normal	material_type=paper	crystal_type=none	durability=0	item_end
item_begin	object_id=3468	object_name=[q_ancient_crown]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_mark_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_normal	material_type=paper	crystal_type=none	durability=0	item_end
item_begin	object_id=3469	object_name=[q_certificate_of_royalty]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_crest_red_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_normal	material_type=paper	crystal_type=none	durability=0	item_end
item_begin	object_id=3470	object_name=[q_gold_bar]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_lump_yellow_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=paper	crystal_type=none	durability=0	item_end
item_begin	object_id=3472	object_name=[q_blood_medusa]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3473	object_name=[q_blood_werewolf]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3474	object_name=[q_blood_basilisk]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3475	object_name=[q_blood_drevanul]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3476	object_name=[q_blood_succubus]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3477	object_name=[q_blood_dragon]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3478	object_name=[q_bereths_blood_dragon]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3479	object_name=[q_manaks_blood_werewolf]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3480	object_name=[q_nias_blood_medusa]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_red_t00]}	icon={[icon.etc_magic_coin_blood_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3481	object_name=[q_gold_dragon]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3482	object_name=[q_gold_wyvern]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3483	object_name=[q_gold_knight]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3484	object_name=[q_gold_giant]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3485	object_name=[q_gold_drake]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3486	object_name=[q_gold_wyrm]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3487	object_name=[q_bereths_gold_dragon]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3488	object_name=[q_manaks_gold_giant]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3489	object_name=[q_nias_gold_wyvern]	drop_type=0	drop_anim_type=3	drop_radius=2.5	drop_height=4	drop_mesh={[dropitems.drop_jewel_m00]}	drop_texture={[dropitemstex.drop_jewel_yellow_t00]}	icon={[icon.etc_magic_coin_gold_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3490	object_name=[q_silver_unicorn]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3491	object_name=[q_silver_fairy]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3492	object_name=[q_silver_dryad]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3493	object_name=[q_silver_dragon]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3494	object_name=[q_silver_golem]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3495	object_name=[q_silver_undine]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3496	object_name=[q_bereths_silver_dragon]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3497	object_name=[q_manaks_silver_dryad]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3498	object_name=[q_nias_silver_fairy]	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=3.5	drop_mesh={[dropitems.drop_piece_of_jewel_m00]}	drop_texture={[dropitemstex.drop_piece_of_jewel_clear_t00]}	icon={[icon.etc_magic_coin_silver_i01]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3499	object_name=[q_fairy_dust]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_powder_orange_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3500	object_name=[dragonflute_of_wind]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_flute_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=pet_collar	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3501	object_name=[dragonflute_of_star]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_flute_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=pet_collar	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3502	object_name=[dragonflute_of_twilight]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_flute_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=pet_collar	weight=20	consume_type=consume_type_normal	material_type=steel	crystal_type=none	durability=0	item_end
item_begin	object_id=3503	object_name=[q_deliverymen_decertificate]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_paper_white_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3504	object_name=[q_kirunas_horn]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_horn_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3505	object_name=[q_mithril_mold]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_silver_mold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3506	object_name=[q_bloody_letter]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_recipe_red_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3507	object_name=[q_supplies_to_alankell]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_squares_wood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3508	object_name=[q_supplies_to_endrigo]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_squares_wood_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3509	object_name=[q_alankells_coins]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_coins_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3510	object_name=[q_wardens_appreciation]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_paper_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3511	object_name=[q_blackbox_to_orim]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3512	object_name=[q_delux_windsus_ham]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_meat_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3513	object_name=[q_heart_of_silenos]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_heart_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3514	object_name=[q_request_giran]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_letter_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3515	object_name=[q_request_gludin]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_letter_white_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
item_begin	object_id=3516	object_name=[q_request_hunters]	drop_type=0	drop_anim_type=0	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_letter_red_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[none]	equip_sound=[none]	etcitem_type=none	weight=0	consume_type=consume_type_stackable	material_type=steel	crystal_type=none	durability=100	item_end
